Tanggal,Waktu,Suhu (C),Kelembaban (%)
10/19/2023,15.34.21,30.7,62
10/19/2023,15.35.21,30.8,61.9
10/19/2023,15.36.21,30.8,61.9
10/19/2023,15.37.21,30.9,61.5
10/19/2023,15.38.21,30.9,61.3
10/19/2023,15.39.21,30.9,61.7
10/19/2023,15.40.21,30.8,61.5
10/19/2023,15.41.21,30.7,63
10/19/2023,15.42.21,30.7,61.4
10/19/2023,15.43.21,30.8,62.9
10/19/2023,15.44.21,30.7,61.3
10/19/2023,15.45.21,30.8,61.7
10/19/2023,15.46.21,30.9,60.8
10/19/2023,15.47.21,31,60.9
10/19/2023,15.48.21,31,60.4
10/19/2023,15.49.21,31,59.9
10/19/2023,15.50.21,30.8,60.5
10/19/2023,15.51.21,30.7,60.2
10/19/2023,15.52.21,30.8,60.5
10/19/2023,15.53.21,30.6,61.4
10/19/2023,15.54.21,30.5,61.5
10/19/2023,15.55.21,30.5,61.3
10/19/2023,15.56.21,30.7,61.4
10/19/2023,15.57.21,30.6,60.9
10/19/2023,15.58.21,30.6,61.6
10/19/2023,15.59.21,30.6,61.4
10/19/2023,16.00.21,30.7,61.6
10/19/2023,16.01.21,30.6,61.8
10/19/2023,16.02.21,30.5,61.8
10/19/2023,16.03.21,30.5,62.2
10/19/2023,16.04.21,30.4,62.2
10/19/2023,16.05.21,30.4,62.2
10/19/2023,16.06.21,30.4,62.2
10/19/2023,16.07.21,30.4,62.2
10/20/2023,14.01.21,29.3,76.9
10/20/2023,14.02.21,30.2,72.7
10/20/2023,14.03.21,30.7,70.1
10/20/2023,14.04.21,31.1,69.1
10/20/2023,14.05.21,31.1,68.4
10/20/2023,14.06.21,31.1,68.7
10/20/2023,14.07.21,30.8,69.5
10/20/2023,14.08.21,31.1,69
10/20/2023,14.09.21,31.5,67.7
10/20/2023,14.10.21,31.4,67.6
10/20/2023,14.11.21,31.3,67.7
10/20/2023,14.12.21,31.1,68.2
10/20/2023,14.13.21,30.9,68.2
10/20/2023,14.14.21,31.4,67.2
10/20/2023,14.15.21,31.4,67.3
10/20/2023,14.16.21,31.4,67.5
10/20/2023,14.17.21,31.2,68.1
10/20/2023,14.18.21,31.5,67.4
10/20/2023,14.19.21,31,68.8
10/20/2023,14.20.21,31.2,68.6
10/20/2023,14.21.21,31.3,67.8
10/20/2023,14.22.21,31.5,66.8
10/20/2023,14.23.21,31.9,66.3
10/20/2023,14.24.21,31.6,66.1
10/20/2023,14.25.21,31.3,67.2
10/20/2023,14.26.21,31.2,67.6
10/20/2023,14.27.21,31.3,67.5
10/20/2023,14.28.21,31.4,67.4
10/20/2023,14.29.21,31.5,67.1
10/20/2023,14.30.21,31.4,67.6
10/20/2023,14.31.21,31.4,67.9
10/20/2023,14.32.21,31.2,68.3
10/20/2023,14.33.21,31.1,68.7
10/20/2023,14.34.21,30.9,67.9
10/20/2023,14.35.21,30.8,69.8
10/20/2023,14.36.21,31,69.1
10/20/2023,14.37.21,30.4,70.5
10/20/2023,14.38.21,30,72.3
10/20/2023,14.39.21,30.6,71
10/20/2023,14.40.21,31.4,68.2
10/20/2023,14.41.21,31.4,68
10/20/2023,14.42.21,31.3,68.2
10/20/2023,14.43.21,31.4,67.6
10/20/2023,14.44.21,31.2,67
10/20/2023,14.45.21,31,68.8
10/20/2023,14.46.21,30.9,69.5
10/20/2023,14.47.21,31,68.9
10/20/2023,14.48.21,30.8,69.4
10/20/2023,14.49.21,30.7,69.8
10/20/2023,14.50.21,30.6,69.9
10/20/2023,14.51.21,30.8,69.7
10/20/2023,14.52.21,31.3,68.5
10/20/2023,14.53.21,30.8,69.2
10/20/2023,14.54.21,30.9,69.2
10/20/2023,14.55.21,30.9,69.2
10/20/2023,14.56.21,30.8,69.2
10/20/2023,14.57.21,30.5,70.7
10/20/2023,14.58.21,31,69.4
10/20/2023,14.59.21,31.1,68.9
10/20/2023,15.00.21,31.1,68.7
10/20/2023,15.01.21,31.2,68
10/20/2023,15.02.21,30.8,69.1
10/20/2023,15.03.21,30.9,69.2
10/20/2023,15.04.21,30.5,70.6
10/20/2023,15.05.21,30.8,69.8
10/20/2023,15.06.21,30.8,69.6
10/20/2023,15.07.21,30.9,69.7
10/20/2023,15.08.21,31.1,69
10/20/2023,15.09.21,30.9,69.5
10/20/2023,15.10.21,30.9,69.2
10/20/2023,15.11.21,30.8,69.9
10/20/2023,15.12.21,30.8,69.5
10/20/2023,15.13.21,30.8,70
10/20/2023,15.14.21,30.9,69.9
10/20/2023,15.15.21,31.1,69.2
10/20/2023,15.16.21,31,69.3
10/20/2023,15.17.21,31.2,68.8
10/20/2023,15.18.21,31,69.3
10/20/2023,15.19.21,30.9,69.6
10/20/2023,15.20.21,30.8,70.2
10/20/2023,15.21.21,30.8,69.9
10/20/2023,15.22.21,30.7,70
10/20/2023,15.23.21,30.8,70
10/20/2023,15.24.21,30.6,70.5
10/20/2023,15.25.21,30.7,70.2
10/20/2023,15.26.21,30.8,69.8
10/20/2023,15.27.21,30.9,68.9
10/20/2023,15.28.21,30.9,70
10/20/2023,15.29.21,31.1,69.5
10/20/2023,15.30.21,31.2,68.8
10/20/2023,15.31.21,31.1,69
10/20/2023,15.32.21,30.9,69.9
10/20/2023,15.33.21,30.5,70.9
10/20/2023,15.34.21,30.2,72.1
10/20/2023,15.35.21,30.3,71.9
10/20/2023,15.36.21,30.7,71.5
10/20/2023,15.37.21,30.9,70.1
10/20/2023,15.38.21,30.7,70.9
10/20/2023,15.39.21,30.7,71.1
10/20/2023,15.40.21,30.5,70.9
10/20/2023,15.41.21,30.5,71.2
10/20/2023,15.42.21,30.7,70.7
10/20/2023,15.43.21,30.6,70.8
10/20/2023,15.44.21,30.1,72.5
10/20/2023,15.45.21,30.1,72.6
10/20/2023,15.46.21,30.3,72.4
10/20/2023,15.47.21,30.4,71.9
10/20/2023,15.48.21,30.1,72.5
10/20/2023,15.49.21,30.1,72.8
10/20/2023,15.50.21,30.4,71.9
10/20/2023,15.51.21,30.4,72
10/20/2023,15.52.21,30.5,71.6
10/20/2023,15.53.21,30.6,71.6
10/20/2023,15.54.21,30.7,70.9
10/20/2023,15.55.21,30.5,71.6
10/20/2023,15.56.21,30.5,71.3
10/20/2023,15.57.21,30.3,72.2
10/20/2023,15.58.21,30.3,72
10/20/2023,15.59.21,30.2,72.5
10/20/2023,16.00.21,30.4,71.9
10/20/2023,16.01.21,30.2,72.9
10/20/2023,16.02.21,30.1,72.8
10/20/2023,16.03.21,30.3,73
10/20/2023,16.04.21,30.4,72.1
10/20/2023,16.05.21,30.2,72.4
10/20/2023,16.06.21,30.2,72.4
10/20/2023,16.07.21,30.2,72.4
10/21/2023,14.01.21,29.7,86.5
10/21/2023,14.02.21,29.7,86.5
10/21/2023,14.03.21,29.7,86.5
10/21/2023,14.04.21,29.7,87.7
10/21/2023,14.05.21,29.7,88
10/21/2023,14.06.21,29.8,87.3
10/21/2023,14.07.21,29.8,87.4
10/21/2023,14.08.21,29.9,87.6
10/21/2023,14.09.21,30,86.4
10/21/2023,14.10.21,30.1,86.2
10/21/2023,14.11.21,30.1,86.2
10/21/2023,14.12.21,30.1,86.1
10/21/2023,14.13.21,30.2,85.3
10/21/2023,14.14.21,30.2,85
10/21/2023,14.15.21,30.3,84.7
10/21/2023,14.16.21,30.3,85.2
10/21/2023,14.17.21,30.3,85.3
10/21/2023,14.18.21,30.3,84.9
10/21/2023,14.19.21,30.4,84.6
10/21/2023,14.20.21,30.4,84
10/21/2023,14.21.21,30.4,83.7
10/21/2023,14.22.21,30.5,83.4
10/21/2023,14.23.21,30.5,83.4
10/21/2023,14.24.21,30.5,82.9
10/21/2023,14.25.21,30.5,82.7
10/21/2023,14.26.21,30.5,82.6
10/21/2023,14.27.21,30.5,82.5
10/21/2023,14.28.21,30.5,82.5
10/21/2023,14.29.21,30.5,82.4
10/21/2023,14.30.21,30.5,82.7
10/21/2023,14.31.21,30.5,82.9
10/21/2023,14.32.21,30.5,82.9
10/21/2023,14.33.21,30.4,82.6
10/21/2023,14.34.21,30.4,82.7
10/21/2023,14.35.21,30.4,82.8
10/21/2023,14.36.21,30.4,82.5
10/21/2023,14.37.21,30.4,82.4
10/21/2023,14.38.21,30.4,82.5
10/21/2023,14.39.21,30.4,82.6
10/21/2023,14.40.21,30.4,82.6
10/21/2023,14.41.21,30.3,82.7
10/21/2023,14.42.21,30.3,82.8
10/21/2023,14.43.21,30.3,82.8
10/21/2023,14.44.21,30.3,82.9
10/21/2023,14.45.21,30.3,82.9
10/21/2023,14.46.21,30.3,82.9
10/21/2023,14.47.21,30.3,83
10/21/2023,14.48.21,30.3,82.9
10/21/2023,14.49.21,30.3,83
10/21/2023,14.50.21,30.3,83
10/21/2023,14.51.21,30.3,83.1
10/21/2023,14.52.21,30.3,82.9
10/21/2023,14.53.21,30.3,82.9
10/21/2023,14.54.21,30.3,83.2
10/21/2023,14.55.21,30.2,83.3
10/21/2023,14.56.21,30.2,83.9
10/21/2023,14.57.21,30.1,84.1
10/21/2023,14.58.21,30.1,84.4
10/21/2023,14.59.21,30,84.6
10/21/2023,15.00.21,30,84.5
10/21/2023,15.01.21,30.1,84.5
10/21/2023,15.02.21,30.1,85.6
10/21/2023,15.03.21,30.1,84.8
10/21/2023,15.04.21,30.1,84.7
10/21/2023,15.05.21,30.1,84.7
10/21/2023,15.06.21,30.1,84.5
10/21/2023,15.07.21,30.2,84.3
10/21/2023,15.08.21,30.2,84.4
10/21/2023,15.09.21,30.1,84.2
10/21/2023,15.10.21,30.1,84
10/21/2023,15.11.21,30.1,84.3
10/21/2023,15.12.21,29.9,84.1
10/21/2023,15.13.21,29.8,84.8
10/21/2023,15.14.21,29.7,85.3
10/21/2023,15.15.21,29.6,86
10/21/2023,15.16.21,29.4,86.7
10/21/2023,15.17.21,29.4,87.6
10/21/2023,15.18.21,29.3,88.3
10/21/2023,15.19.21,29.3,88.8
10/21/2023,15.20.21,29.2,88.9
10/21/2023,15.21.21,29.2,89
10/21/2023,15.22.21,29.3,89.3
10/21/2023,15.23.21,29.3,89.5
10/21/2023,15.24.21,29.3,89.3
10/21/2023,15.25.21,29.3,88.9
10/21/2023,15.26.21,29.4,88.9
10/21/2023,15.27.21,29.4,88.7
10/21/2023,15.28.21,29.3,88.8
10/21/2023,15.29.21,29.3,88.9
10/21/2023,15.30.21,29.3,89.3
10/21/2023,15.31.21,29.3,89
10/21/2023,15.32.21,29.2,89.3
10/21/2023,15.33.21,29.3,89.6
10/21/2023,15.34.21,29.3,89.7
10/21/2023,15.35.21,29.4,89.5
10/21/2023,15.36.21,29.4,89.2
10/21/2023,15.37.21,29.5,89.3
10/21/2023,15.38.21,29.6,88.9
10/21/2023,15.39.21,29.7,88.2
10/21/2023,15.40.21,29.7,87.7
10/21/2023,15.41.21,29.7,87.4
10/21/2023,15.42.21,29.7,87.2
10/21/2023,15.43.21,29.6,87.2
10/21/2023,15.44.21,29.6,87.4
10/21/2023,15.45.21,29.5,87.7
10/21/2023,15.46.21,29.4,88
10/21/2023,15.47.21,29.3,88.4
10/21/2023,15.48.21,29.3,88.8
10/21/2023,15.49.21,29.2,89.2
10/21/2023,15.50.21,29.2,89.5
10/21/2023,15.51.21,29.1,89.8
10/21/2023,15.52.21,29,90.3
10/21/2023,15.53.21,29,90.6
10/21/2023,15.54.21,29,90.9
10/21/2023,15.55.21,28.9,91.1
10/21/2023,15.56.21,28.9,91.5
10/21/2023,15.57.21,28.9,91.7
10/21/2023,15.58.21,29,91.7
10/21/2023,15.59.21,29,91.7
10/21/2023,16.00.21,29,91.6
10/21/2023,16.01.21,29.6,88.9
10/21/2023,16.02.21,29.7,88.2
10/21/2023,16.03.21,29.7,87.7
10/21/2023,16.04.21,29.7,87.4
10/21/2023,16.05.21,29.7,87.4
10/21/2023,16.06.21,29.7,87.4
10/21/2023,16.07.21,29.7,87.4
10/22/2023,14.01.21,29,91.6
10/22/2023,14.02.21,29,91.4
10/22/2023,14.03.21,29,91.5
10/22/2023,14.04.21,29,91.5
10/22/2023,14.05.21,29,91.5
10/22/2023,14.06.21,29,91.5
10/22/2023,14.07.21,29,91.3
10/22/2023,14.08.21,29,91.4
10/22/2023,14.09.21,29,91.5
10/22/2023,14.10.21,29,91.6
10/22/2023,14.11.21,29,91.6
10/22/2023,14.12.21,29,91.5
10/22/2023,14.13.21,29,91.6
10/22/2023,14.14.21,29,91.6
10/22/2023,14.15.21,29,91.6
10/22/2023,14.16.21,29.1,91.4
10/22/2023,14.17.21,29.1,91.2
10/22/2023,14.18.21,29.1,91.6
10/22/2023,14.19.21,29.1,91.2
10/22/2023,14.20.21,29.1,91
10/22/2023,14.21.21,29.2,91.1
10/22/2023,14.22.21,29.2,91.2
10/22/2023,14.23.21,29.3,90.9
10/22/2023,14.24.21,29.3,90.6
10/22/2023,14.25.21,29.3,90.2
10/22/2023,14.26.21,29.3,90.2
10/22/2023,14.27.21,29.3,90.1
10/22/2023,14.28.21,29.3,90.3
10/22/2023,14.29.21,29.2,90.4
10/22/2023,14.30.21,29.2,90.4
10/22/2023,14.31.21,29.2,90.5
10/22/2023,14.32.21,29.1,91
10/22/2023,14.33.21,29.1,90.9
10/22/2023,14.34.21,29.1,90.9
10/22/2023,14.35.21,29.1,90.9
10/22/2023,14.36.21,29.1,91.2
10/22/2023,14.37.21,29.1,91.3
10/22/2023,14.38.21,29.2,91.2
10/22/2023,14.39.21,29.2,91.3
10/22/2023,14.40.21,29.3,90.8
10/22/2023,14.41.21,29.3,90.8
10/22/2023,14.42.21,29.2,90.7
10/22/2023,14.43.21,29.2,90.8
10/22/2023,14.44.21,29.2,90.9
10/22/2023,14.45.21,29.1,90.9
10/22/2023,14.46.21,29.1,91
10/22/2023,14.47.21,29.1,91.2
10/22/2023,14.48.21,29.1,91.3
10/22/2023,14.49.21,29,91.4
10/22/2023,14.50.21,29,91.6
10/22/2023,14.51.21,29,91.7
10/22/2023,14.52.21,29,91.8
10/22/2023,14.53.21,29.1,91.8
10/22/2023,14.54.21,29.1,91.7
10/22/2023,14.55.21,29.2,91.5
10/22/2023,14.56.21,29.2,91.3
10/22/2023,14.57.21,29.1,91.1
10/22/2023,14.58.21,29.1,91.2
10/22/2023,14.59.21,29.1,91.4
10/22/2023,15.00.21,29.1,91.5
10/22/2023,15.01.21,29.1,91.6
10/22/2023,15.02.21,29.1,91.7
10/22/2023,15.03.21,29,91.9
10/22/2023,15.04.21,29,91.8
10/22/2023,15.05.21,29,91.8
10/22/2023,15.06.21,29.1,91.8
10/22/2023,15.07.21,29.1,92
10/22/2023,15.08.21,29.1,91.9
10/22/2023,15.09.21,29.1,92.6
10/22/2023,15.10.21,29.1,92.3
10/22/2023,15.11.21,29.1,91.9
10/22/2023,15.12.21,29.1,91.8
10/22/2023,15.13.21,29.1,91.9
10/22/2023,15.14.21,29.1,92
10/22/2023,15.15.21,29.2,91.8
10/22/2023,15.16.21,29.2,91.5
10/22/2023,15.17.21,29.3,91.7
10/22/2023,15.18.21,29.3,92.3
10/22/2023,15.19.21,29.4,92
10/22/2023,15.20.21,29.5,91.6
10/22/2023,15.21.21,29.5,90.7
10/22/2023,15.22.21,29.5,89.8
10/22/2023,15.23.21,29.4,90
10/22/2023,15.24.21,29.5,90.9
10/22/2023,15.25.21,29.5,90.6
10/22/2023,15.26.21,29.5,90.4
10/22/2023,15.27.21,29.4,90.3
10/22/2023,15.28.21,29.4,90.2
10/22/2023,15.29.21,29.4,90.1
10/22/2023,15.30.21,29.4,90
10/22/2023,15.31.21,29.3,90
10/22/2023,15.32.21,29.3,90.3
10/22/2023,15.33.21,29.2,90.8
10/22/2023,15.34.21,29.2,91
10/22/2023,15.35.21,29.2,91.1
10/22/2023,15.36.21,29.2,91
10/22/2023,15.37.21,29.3,91.2
10/22/2023,15.38.21,29.2,91.1
10/22/2023,15.39.21,29.2,91.2
10/22/2023,15.40.21,29.3,91.2
10/22/2023,15.41.21,29.3,91
10/22/2023,15.42.21,29.3,90.8
10/22/2023,15.43.21,29.3,90.9
10/22/2023,15.44.21,29.3,90.7
10/22/2023,15.45.21,29.3,90.8
10/22/2023,15.46.21,29.2,90.9
10/22/2023,15.47.21,29.2,90.8
10/22/2023,15.48.21,29.1,91.1
10/22/2023,15.49.21,29,91.4
10/22/2023,15.50.21,28.9,91.9
10/22/2023,15.51.21,28.9,92.3
10/22/2023,15.52.21,28.9,93
10/22/2023,15.53.21,28.9,93.5
10/22/2023,15.54.21,28.9,93.2
10/22/2023,15.55.21,28.9,92.9
10/22/2023,15.56.21,28.9,92.9
10/22/2023,15.57.21,28.9,92.9
10/22/2023,15.58.21,29,92.9
10/22/2023,15.59.21,29,92.8
10/22/2023,16.00.21,29,92.8
10/22/2023,16.01.21,29.2,91.1
10/22/2023,16.02.21,29.2,91.2
10/22/2023,16.03.21,29.3,91.2
10/22/2023,16.04.21,29.3,91
10/22/2023,16.05.21,29.3,90.8
10/22/2023,16.06.21,29.3,90.9
10/22/2023,16.07.21,29.3,90.7
10/23/2023,14.01.21,29,92.8
10/23/2023,14.02.21,29,92.6
10/23/2023,14.03.21,29,92.7
10/23/2023,14.04.21,29,92.9
10/23/2023,14.05.21,29,92.7
10/23/2023,14.06.21,29,92.6
10/23/2023,14.07.21,29,92.9
10/23/2023,14.08.21,29.1,93.5
10/23/2023,14.09.21,29.1,93.7
10/23/2023,14.10.21,29.1,92.6
10/23/2023,14.11.21,29.1,92.2
10/23/2023,14.12.21,29.1,92.1
10/23/2023,14.13.21,29.1,91.9
10/23/2023,14.14.21,29.1,92
10/23/2023,14.15.21,29,92.1
10/23/2023,14.16.21,29,92.3
10/23/2023,14.17.21,29,92.3
10/23/2023,14.18.21,29,92.6
10/23/2023,14.19.21,29,92.7
10/23/2023,14.20.21,29,92.5
10/23/2023,14.21.21,29,92.6
10/23/2023,14.22.21,29,92.9
10/23/2023,14.23.21,28.9,92.8
10/23/2023,14.24.21,28.9,92.9
10/23/2023,14.25.21,28.9,93.2
10/23/2023,14.26.21,29,93.7
10/23/2023,14.27.21,29,93.4
10/23/2023,14.28.21,29,93
10/23/2023,14.29.21,29.1,93.5
10/23/2023,14.30.21,29.1,93.2
10/23/2023,14.31.21,29.2,92.8
10/23/2023,14.32.21,29.2,92.3
10/23/2023,14.33.21,29.2,92.1
10/23/2023,14.34.21,29.3,92
10/23/2023,14.35.21,29.3,91.9
10/23/2023,14.36.21,29.3,91.3
10/23/2023,14.37.21,29.3,91.3
10/23/2023,14.38.21,29.3,91.2
10/23/2023,14.39.21,29.3,91.2
10/23/2023,14.40.21,29.3,91.1
10/23/2023,14.41.21,29.3,91.4
10/23/2023,14.42.21,29.2,91.4
10/23/2023,14.43.21,29.2,91.4
10/23/2023,14.44.21,29.1,91.6
10/23/2023,14.45.21,29.1,91.8
10/23/2023,14.46.21,29,92.1
10/23/2023,14.47.21,29,92.4
10/23/2023,14.48.21,29,92.7
10/23/2023,14.49.21,29,92.8
10/23/2023,14.50.21,29,92.7
10/23/2023,14.51.21,28.9,92.9
10/23/2023,14.52.21,28.9,92.9
10/23/2023,14.53.21,28.9,93
10/23/2023,14.54.21,28.9,93
10/23/2023,14.55.21,28.9,93.1
10/23/2023,14.56.21,28.9,92.9
10/23/2023,14.57.21,28.9,92.9
10/23/2023,14.58.21,28.9,93.1
10/23/2023,14.59.21,28.9,93.2
10/23/2023,15.00.21,28.8,93.2
10/23/2023,15.01.21,28.8,93.4
10/23/2023,15.02.21,28.7,93.7
10/23/2023,15.03.21,28.7,94
10/23/2023,15.04.21,28.7,94.2
10/23/2023,15.05.21,28.6,94.4
10/23/2023,15.06.21,28.6,94.6
10/23/2023,15.07.21,28.6,94.8
10/23/2023,15.08.21,28.6,95.1
10/23/2023,15.09.21,28.6,95.1
10/23/2023,15.10.21,28.6,95.1
10/23/2023,15.11.21,28.5,94.9
10/23/2023,15.12.21,28.4,95.3
10/23/2023,15.13.21,28.4,95.5
10/23/2023,15.14.21,28.5,95.7
10/23/2023,15.15.21,28.5,95.6
10/23/2023,15.16.21,28.5,95.7
10/23/2023,15.17.21,28.5,95.6
10/23/2023,15.18.21,28.6,95.6
10/23/2023,15.19.21,28.6,95.6
10/23/2023,15.20.21,28.6,95.5
10/23/2023,15.21.21,28.6,95.4
10/23/2023,15.22.21,28.5,95.3
10/23/2023,15.23.21,28.5,95.5
10/23/2023,15.24.21,28.5,95.8
10/23/2023,15.25.21,28.5,95.9
10/23/2023,15.26.21,28.5,95.7
10/23/2023,15.27.21,28.5,95.7
10/23/2023,15.28.21,28.5,95.9
10/23/2023,15.29.21,28.4,96.1
10/23/2023,15.30.21,28.4,96.4
10/23/2023,15.31.21,28.4,96.4
10/23/2023,15.32.21,28.5,96.3
10/23/2023,15.33.21,28.5,96.2
10/23/2023,15.34.21,28.6,96.1
10/23/2023,15.35.21,28.6,95.9
10/23/2023,15.36.21,28.7,95.7
10/23/2023,15.37.21,28.7,95.5
10/23/2023,15.38.21,28.7,95.2
10/23/2023,15.39.21,28.7,95.1
10/23/2023,15.40.21,28.7,95.1
10/23/2023,15.41.21,28.7,95.2
10/23/2023,15.42.21,28.7,95.3
10/23/2023,15.43.21,28.7,95.3
10/23/2023,15.44.21,28.7,95.3
10/23/2023,15.45.21,28.7,95.3
10/23/2023,15.46.21,28.7,95.2
10/23/2023,15.47.21,28.6,95.3
10/23/2023,15.48.21,28.6,95.5
10/23/2023,15.49.21,28.6,95.6
10/23/2023,15.50.21,28.7,95.8
10/23/2023,15.51.21,28.7,95.9
10/23/2023,15.52.21,28.8,95.8
10/23/2023,15.53.21,28.9,95.4
10/23/2023,15.54.21,28.9,95.1
10/23/2023,15.55.21,28.9,94.5
10/23/2023,15.56.21,28.9,94.5
10/23/2023,15.57.21,29,94.1
10/23/2023,15.58.21,29,93.9
10/23/2023,15.59.21,29,93.8
10/23/2023,16.00.21,29,93.6
10/23/2023,16.01.21,29,93.5
10/23/2023,16.02.21,29,93.5
10/23/2023,16.03.21,29,93.5
10/23/2023,16.04.21,29,93.6
10/23/2023,16.05.21,29,93.6
10/23/2023,16.06.21,29.1,93.5
10/23/2023,16.07.21,29.1,93.3
10/24/2023,14.01.21,32.9,52
10/24/2023,14.02.21,32.9,52
10/24/2023,14.03.21,32.9,52
10/24/2023,14.04.21,32.9,52
10/24/2023,14.05.21,32.9,52
10/24/2023,14.06.21,32.9,52
10/24/2023,14.07.21,32.9,52
10/24/2023,14.08.21,32.9,52
10/24/2023,14.09.21,32.9,52.3
10/24/2023,14.10.21,32.9,52.3
10/24/2023,14.11.21,32.9,52.3
10/24/2023,14.12.21,32.9,52.3
10/24/2023,14.13.21,32.9,52.3
10/24/2023,14.14.21,32.9,52.3
10/24/2023,14.15.21,32.9,52.3
10/24/2023,14.16.21,32.9,52.3
10/24/2023,14.17.21,32.9,52.3
10/24/2023,14.18.21,32.9,52.3
10/24/2023,14.19.21,32.9,52.3
10/24/2023,14.20.21,32.9,52.3
10/24/2023,14.21.21,32.9,52.3
10/24/2023,14.22.21,32.9,51.2
10/24/2023,14.23.21,32.9,51.2
10/24/2023,14.24.21,32.9,51.2
10/24/2023,14.25.21,32.9,51.2
10/24/2023,14.26.21,32.9,51.2
10/24/2023,14.27.21,32.9,51.2
10/24/2023,14.28.21,32.9,51.2
10/24/2023,14.29.21,32.9,51.2
10/24/2023,14.30.21,32.9,51.2
10/24/2023,14.31.21,32.9,51.2
10/24/2023,14.32.21,32.9,51.2
10/24/2023,14.33.21,32.9,51.2
10/24/2023,14.34.21,32.9,51.2
10/24/2023,14.35.21,32.9,51.2
10/24/2023,14.36.21,32.9,52.3
10/24/2023,14.37.21,32.9,52.3
10/24/2023,14.38.21,32.9,52.3
10/24/2023,14.39.21,32.9,52.3
10/24/2023,14.40.21,32.9,52.3
10/24/2023,14.41.21,32.9,52.3
10/24/2023,14.42.21,32.9,52.3
10/24/2023,14.43.21,32.9,52.3
10/24/2023,14.44.21,32.9,52.3
10/24/2023,14.45.21,32.9,52.3
10/24/2023,14.46.21,32.9,52.3
10/24/2023,14.47.21,32.9,52.3
10/24/2023,14.48.21,32.9,51.3
10/24/2023,14.49.21,32.9,51.3
10/24/2023,14.50.21,32.9,51.3
10/24/2023,14.51.21,32.9,51.3
10/24/2023,14.52.21,32.9,51.3
10/24/2023,14.53.21,32.9,51.3
10/24/2023,14.54.21,32.9,51.3
10/24/2023,14.55.21,32.9,51.3
10/24/2023,14.56.21,32.9,51.3
10/24/2023,14.57.21,32.9,51.3
10/24/2023,14.58.21,32.9,53.2
10/24/2023,14.59.21,32.8,53.2
10/24/2023,15.00.21,32.9,53.2
10/24/2023,15.01.21,32.8,53.2
10/24/2023,15.02.21,32.8,53.2
10/24/2023,15.03.21,32.8,53.2
10/24/2023,15.04.21,32.8,53.2
10/24/2023,15.05.21,32.8,53.2
10/24/2023,15.06.21,32.8,53.2
10/24/2023,15.07.21,32.8,53.2
10/24/2023,15.08.21,32.8,53.2
10/24/2023,15.09.21,32.8,53.2
10/24/2023,15.10.21,32.8,53.2
10/24/2023,15.11.21,32.8,51.4
10/24/2023,15.12.21,32.8,51.4
10/24/2023,15.13.21,32.8,51.4
10/24/2023,15.14.21,32.8,51.4
10/24/2023,15.15.21,32.8,51.4
10/24/2023,15.16.21,32.8,51.4
10/24/2023,15.17.21,32.8,51.4
10/24/2023,15.18.21,32.8,51.4
10/24/2023,15.19.21,32.8,51.4
10/24/2023,15.20.21,32.7,51.4
10/24/2023,15.21.21,32.7,51.4
10/24/2023,15.22.21,32.7,51.4
10/24/2023,15.23.21,32.7,51.4
10/24/2023,15.24.21,32.7,52.3
10/24/2023,15.25.21,32.7,52.3
10/24/2023,15.26.21,32.7,52.3
10/24/2023,15.27.21,32.7,52.3
10/24/2023,15.28.21,32.7,52.3
10/24/2023,15.29.21,32.7,52.3
10/24/2023,15.30.21,32.7,52.3
10/24/2023,15.31.21,32.7,52.3
10/24/2023,15.32.21,32.7,52.3
10/24/2023,15.33.21,32.7,52.3
10/24/2023,15.34.21,32.7,52.3
10/24/2023,15.35.21,32.7,52.3
10/24/2023,15.36.21,32.7,52.3
10/24/2023,15.37.21,32.7,52.3
10/24/2023,15.38.21,32.7,52.3
10/24/2023,15.39.21,32.7,49.1
10/24/2023,15.40.21,32.7,49.1
10/24/2023,15.41.21,32.7,49.1
10/24/2023,15.42.21,32.7,49.1
10/24/2023,15.43.21,32.7,49.1
10/24/2023,15.44.21,32.7,49.1
10/24/2023,15.45.21,32.7,49.1
10/24/2023,15.46.21,32.7,49.1
10/24/2023,15.47.21,32.7,49.1
10/24/2023,15.48.21,32.7,50.3
10/24/2023,15.49.21,32.7,50.3
10/24/2023,15.50.21,32.7,50.3
10/24/2023,15.51.21,32.7,50.3
10/24/2023,15.52.21,32.7,50.3
10/24/2023,15.53.21,32.7,50.3
10/24/2023,15.54.21,32.7,50.3
10/24/2023,15.55.21,32.7,50.3
10/24/2023,15.56.21,32.7,50.3
10/24/2023,15.57.21,32.7,50.3
10/24/2023,15.58.21,32.7,50.3
10/24/2023,15.59.21,32.7,50.3
10/24/2023,16.00.21,32.7,52
10/24/2023,16.01.21,32.7,52
10/24/2023,16.02.21,32.7,52
10/24/2023,16.03.21,32.7,52
10/24/2023,16.04.21,32.7,52
10/24/2023,16.05.21,32.7,52
10/24/2023,16.06.21,32.7,52
10/24/2023,16.07.21,32.7,52
10/25/2023,14.01.21,31.8,51.3
10/25/2023,14.02.21,31.8,51.3
10/25/2023,14.03.21,31.8,51.3
10/25/2023,14.04.21,31.8,51.3
10/25/2023,14.05.21,31.8,51.3
10/25/2023,14.06.21,31.8,51.3
10/25/2023,14.07.21,31.8,51.3
10/25/2023,14.08.21,31.8,51.3
10/25/2023,14.09.21,31.8,51.3
